Website,Order ID,Order Date,Purchase Order Number,Currency,Unit Price,Unit Price Tax,Shipping Charge,Total Discounts,Total Owed,Shipment Item Subtotal,Shipment Item Subtotal Tax,ASIN,Product Condition,Quantity,Payment Instrument Type,Order Status,Shipment Status,Ship Date,Shipping Option,Shipping Address,Billing Address,Carrier Name & Tracking Number,Product Name,Gift Message,Gift Sender Name,Gift Recipient Contact Details,Item Serial Number
Amazon.com,184-9386232-8279795,2023-09-27T02:41:54Z,Not Applicable,USD,14.56,1.02,0,0,15.58,14.56,1.02,B09KZ6TBNY,New,1,Visa - 4821,Closed,Shipped,2023-09-28T02:41:54.000Z,std-us,Chris Taylor 1002 SUNSET BLVD AUSTIN TX 78701-2200 United States,Chris Taylor 1002 SUNSET BLVD AUSTIN TX 78701-2200 United States,AMZN_US(TBA961763314712),iHealth COVID-19 Antigen Rapid Test 2-Pack,Not Available,Not Available,Not Available,Not Available
Amazon.com,147-2247353-5703878,2023-09-11T18:54:06Z,Not Applicable,USD,51.82,3.63,0,0,55.45,51.82,3.63,B08HMWZBP5,New,1,AmericanExpress - 2084,Closed,Shipped,2023-09-16T18:54:06.000Z,no-rush-delivery,Morgan Lee 88 BIRCHWOOD LN APT 3B DENVER CO 80203-5541 United States,Morgan Lee 88 BIRCHWOOD LN APT 3B DENVER CO 80203-5541 United States,AMZN_US(TBA700862968276),KitchenAid 5-Speed Ultra Power Hand Mixer,Not Available,Not Available,Not Available,Not Available
Amazon.com,406-3725462-5034453,2023-09-19T21:02:11Z,Not Applicable,USD,50.86,3.56,0,0,163.26,152.58,10.68,B08N5WRWNW,New,3,AmericanExpress - 2084,Closed,Shipped,2023-09-22T21:02:11.000Z,rush,Chris Taylor 1002 SUNSET BLVD AUSTIN TX 78701-2200 United States,Chris Taylor 1002 SUNSET BLVD AUSTIN TX 78701-2200 United States,AMZN_US(TBA528850089728),Echo Dot (4th Gen) Smart Speaker with Alexa,Not Available,Not Available,Not Available,Not Available
Amazon.com,547-4894730-2275374,2023-09-22T17:21:24Z,Not Applicable,USD,13.57,0.95,0,0,43.56,40.71,2.85,B0B4MWY89V,New,3,Visa - 4821,Closed,Shipped,2023-09-24T17:21:24.000Z,rush,Alex Johnson 4521 MAPLE RIDGE DR SPRINGFIELD IL 62704-1832 United States,Alex Johnson 4521 MAPLE RIDGE DR SPRINGFIELD IL 62704-1832 United States,AMZN_US(TBA762887798281),Dash Mini Waffle Maker,Not Available,Not Available,Not Available,Not Available
Amazon.com,542-4116163-7376562,2023-09-25T19:38:25Z,Not Applicable,USD,52.82,3.7,0,0,56.52,52.82,3.7,B08N5WRWNW,New,1,Discover - 3319,Closed,Shipped,2023-09-28T19:38:25.000Z,std-us-5,Alex Johnson 4521 MAPLE RIDGE DR SPRINGFIELD IL 62704-1832 United States,Alex Johnson 4521 MAPLE RIDGE DR SPRINGFIELD IL 62704-1832 United States,AMZN_US(TBA946476610740),Echo Dot (4th Gen) Smart Speaker with Alexa,Not Available,Not Available,Not Available,Not Available
Amazon.com,424-7051545-2787627,2023-09-20T09:51:15Z,Not Applicable,USD,14.57,1.02,0,0,15.59,14.57,1.02,B09KZ6TBNY,New,1,Gift Certificate/Card and Visa - 4821,Closed,Shipped,2023-09-21T09:51:15.000Z,std-us-5,Alex Johnson 4521 MAPLE RIDGE DR SPRINGFIELD IL 62704-1832 United States,Alex Johnson 4521 MAPLE RIDGE DR SPRINGFIELD IL 62704-1832 United States,AMZN_US(TBA104688044575),iHealth COVID-19 Antigen Rapid Test 2-Pack,Not Available,Not Available,Not Available,Not Available
Amazon.com,205-1440601-2503554,2023-10-10T14:23:48Z,Not Applicable,USD,84.33,5.9,0,0,90.23,84.33,5.9,B0BDJ17NLJ,New,1,Gift Certificate/Card,Closed,Shipped,2023-10-13T14:23:48.000Z,std-us-5,Morgan Lee 88 BIRCHWOOD LN APT 3B DENVER CO 80203-5541 United States,Morgan Lee 88 BIRCHWOOD LN APT 3B DENVER CO 80203-5541 United States,AMZN_US(TBA707110439018),Instant Pot Duo 7-in-1 Electric Pressure Cooker 6 Qt,Not Available,Not Available,Not Available,Not Available
Amazon.com,685-9742683-3845129,2023-10-03T19:38:50Z,Not Applicable,USD,23.95,1.68,0,0,25.63,23.95,1.68,B07QBP9X8F,New,1,Gift Certificate/Card and Visa - 4821,Closed,Shipped,2023-10-06T19:38:50.000Z,expd-consolidated-us,Alex Johnson 4521 MAPLE RIDGE DR SPRINGFIELD IL 62704-1832 United States,Alex Johnson 4521 MAPLE RIDGE DR SPRINGFIELD IL 62704-1832 United States,AMZN_US(TBA519555237488),Amazon Smart Plug Alexa-Compatible,Not Available,Not Available,Not Available,Not Available
Amazon.com,469-5222820-5137094,2023-10-06T04:17:19Z,Not Applicable,USD,65.33,4.57,0,0,69.9,65.33,4.57,B07H1RNMXC,New,1,AmericanExpress - 2084,Closed,Shipped,2023-10-09T04:17:19.000Z,rush,Alex Johnson 4521 MAPLE RIDGE DR SPRINGFIELD IL 62704-1832 United States,Alex Johnson 4521 MAPLE RIDGE DR SPRINGFIELD IL 62704-1832 United States,AMZN_US(TBA790291006942),Tile Mate Bluetooth Tracker 4-Pack,Not Available,Not Available,Not Available,Not Available
Amazon.com,923-6528792-8385715,2023-10-16T19:39:12Z,Not Applicable,USD,81.08,5.68,0,0,86.76,81.08,5.68,B0BDJ17NLJ,New,1,Gift Certificate/Card,Closed,Shipped,2023-10-20T19:39:12.000Z,std-us-5,Jordan Kim 5 HARBOR VIEW RD SEATTLE WA 98101-4411 United States,Jordan Kim 5 HARBOR VIEW RD SEATTLE WA 98101-4411 United States,AMZN_US(TBA573884083684),Instant Pot Duo 7-in-1 Electric Pressure Cooker 6 Qt,Not Available,Not Available,Not Available,Not Available
Amazon.com,398-9237735-5067204,2023-10-27T20:38:08Z,Not Applicable,USD,289.9,20.29,0,0,310.19,289.9,20.29,B07PXGQC1Q,New,1,AmericanExpress - 2084,Closed,Shipped,2023-10-30T20:38:08.000Z,second,Alex Johnson 4521 MAPLE RIDGE DR SPRINGFIELD IL 62704-1832 United States,Alex Johnson 4521 MAPLE RIDGE DR SPRINGFIELD IL 62704-1832 United States,AMZN_US(TBA513716531159),Bose QuietComfort 35 II Wireless Headphones,Not Available,Not Available,Not Available,Not Available
Amazon.com,825-4517316-8356053,2023-10-09T12:23:07Z,Not Applicable,USD,45.4,3.18,0,0,48.58,45.4,3.18,B09JBCSC7H,New,1,Visa - 4821,Closed,Shipped,2023-10-14T12:23:07.000Z,std-n-us,Morgan Lee 88 BIRCHWOOD LN APT 3B DENVER CO 80203-5541 United States,Morgan Lee 88 BIRCHWOOD LN APT 3B DENVER CO 80203-5541 United States,AMZN_US(TBA421253613135),Massage Gun Deep Tissue Percussion Back Massager,Not Available,Not Available,Not Available,Not Available
Amazon.com,908-7324856-2240929,2023-10-27T22:04:52Z,Not Applicable,USD,35.93,2.52,0,0,38.45,35.93,2.52,B09DFCB66P,New,1,Visa - 7743,Closed,Shipped,2023-10-31T22:04:52.000Z,std-us-5,Chris Taylor 1002 SUNSET BLVD AUSTIN TX 78701-2200 United States,Chris Taylor 1002 SUNSET BLVD AUSTIN TX 78701-2200 United States,AMZN_US(TBA626554116458),Stanley Quencher H2.0 FlowState Tumbler 40oz,Not Available,Not Available,Not Available,Not Available
Amazon.com,211-5164624-6956059,2023-10-19T12:34:32Z,Not Applicable,USD,41.55,2.91,0,0,44.46,41.55,2.91,B07YFF3J3K,New,1,Gift Certificate/Card,Closed,Shipped,2023-10-23T12:34:32.000Z,rush,Jordan Kim 5 HARBOR VIEW RD SEATTLE WA 98101-4411 United States,Jordan Kim 5 HARBOR VIEW RD SEATTLE WA 98101-4411 United States,AMZN_US(TBA809384022211),Crest 3D Whitestrips Professional Effects 20 Treatments,Not Available,Not Available,Not Available,Not Available
Amazon.com,622-9703982-4708297,2023-11-20T01:36:41Z,Not Applicable,USD,26.47,1.85,0,0,28.32,26.47,1.85,B07YTF1HHQ,New,1,Discover - 3319,Closed,Shipped,2023-11-24T01:36:41.000Z,expd-consolidated-us,Alex Johnson 4521 MAPLE RIDGE DR SPRINGFIELD IL 62704-1832 United States,Alex Johnson 4521 MAPLE RIDGE DR SPRINGFIELD IL 62704-1832 United States,AMZN_US(TBA509936497439),Govee Smart LED Strip Lights 32.8ft,Not Available,Not Available,Not Available,Not Available
Amazon.com,187-2947320-3376915,2023-11-13T14:49:43Z,Not Applicable,USD,125.92,8.81,0,0,134.73,125.92,8.81,B07ZPMLBMG,New,1,Discover - 3319,Closed,Shipped,2023-11-18T14:49:43.000Z,std-us-5,Alex Johnson 4521 MAPLE RIDGE DR SPRINGFIELD IL 62704-1832 United States,Alex Johnson 4521 MAPLE RIDGE DR SPRINGFIELD IL 62704-1832 United States,AMZN_US(TBA440798476551),Fitbit Charge 5 Advanced Fitness Tracker,Not Available,Not Available,Not Available,Not Available
Amazon.com,407-1749657-2930810,2023-11-11T14:50:13Z,Not Applicable,USD,64.36,4.51,0,0,68.87,64.36,4.51,B07H1RNMXC,New,1,Discover - 3319,Closed,Shipped,2023-11-16T14:50:13.000Z,rush,Morgan Lee 88 BIRCHWOOD LN APT 3B DENVER CO 80203-5541 United States,Morgan Lee 88 BIRCHWOOD LN APT 3B DENVER CO 80203-5541 United States,AMZN_US(TBA810143112413),Tile Mate Bluetooth Tracker 4-Pack,Not Available,Not Available,Not Available,Not Available
Amazon.com,744-4094587-4127053,2023-11-04T21:51:10Z,Not Applicable,USD,92.27,6.46,0,0,98.73,92.27,6.46,B09G9HD6PD,New,1,Visa - 7743,Closed,Shipped,2023-11-06T21:51:10.000Z,std-us-5,Morgan Lee 88 BIRCHWOOD LN APT 3B DENVER CO 80203-5541 United States,Morgan Lee 88 BIRCHWOOD LN APT 3B DENVER CO 80203-5541 United States,AMZN_US(TBA824305341537),Apple AirTag 4-Pack,Not Available,Not Available,Not Available,Not Available
Amazon.com,385-2049645-2707116,2023-11-14T12:01:47Z,Not Applicable,USD,356.44,24.95,0,0,381.39,356.44,24.95,B09BCV7D4M,New,1,Visa - 7743,Closed,Shipped,2023-11-19T12:01:47.000Z,expd-consolidated-us,Chris Taylor 1002 SUNSET BLVD AUSTIN TX 78701-2200 United States,Chris Taylor 1002 SUNSET BLVD AUSTIN TX 78701-2200 United States,AMZN_US(TBA304169383658),iRobot Roomba i3 EVO Wi-Fi Connected Robot Vacuum,Not Available,Not Available,Not Available,Not Available
Amazon.com,725-7585795-2916496,2023-11-12T10:12:29Z,Not Applicable,USD,219.53,15.37,0,0,234.9,219.53,15.37,B07ZPKN6YR,New,1,Gift Certificate/Card,Cancelled,Not Available,Not Available,std-us-5,Alex Johnson 4521 MAPLE RIDGE DR SPRINGFIELD IL 62704-1832 United States,Alex Johnson 4521 MAPLE RIDGE DR SPRINGFIELD IL 62704-1832 United States,Not Available,LEGO Creator Expert Assembly Square 4002016,Not Available,Not Available,Not Available,Not Available
Amazon.com,788-3247270-6254384,2023-11-12T11:54:29Z,Not Applicable,USD,29.14,2.04,0,0,62.36,58.28,4.08,B08BHXG144,New,2,Gift Certificate/Card,Closed,Shipped,2023-11-17T11:54:29.000Z,rush,Morgan Lee 88 BIRCHWOOD LN APT 3B DENVER CO 80203-5541 United States,Morgan Lee 88 BIRCHWOOD LN APT 3B DENVER CO 80203-5541 United States,AMZN_US(TBA362499217021),Anker 65W Fast Charger USB-C Wall Charger,Not Available,Not Available,Not Available,Not Available
Amazon.com,750-3906397-3799538,2023-11-10T03:11:23Z,Not Applicable,USD,100.91,7.06,0,0,107.97,100.91,7.06,B09G9HD6PD,New,1,Visa - 7743,Closed,Shipped,2023-11-12T03:11:23.000Z,std-n-us,Morgan Lee 88 BIRCHWOOD LN APT 3B DENVER CO 80203-5541 United States,Morgan Lee 88 BIRCHWOOD LN APT 3B DENVER CO 80203-5541 United States,AMZN_US(TBA415635609113),Apple AirTag 4-Pack,Not Available,Not Available,Not Available,Not Available
Amazon.com,675-9479842-9304216,2023-11-05T05:20:53Z,Not Applicable,USD,43.72,3.06,0,0,46.78,43.72,3.06,B09BBBJ4XB,New,1,Visa - 7743,Closed,Shipped,2023-11-09T05:20:53.000Z,std-us-5,Alex Johnson 4521 MAPLE RIDGE DR SPRINGFIELD IL 62704-1832 United States,Alex Johnson 4521 MAPLE RIDGE DR SPRINGFIELD IL 62704-1832 United States,AMZN_US(TBA853376495451),Coleman Portable Camp Chair with Side Table,Not Available,Not Available,Not Available,Not Available
Amazon.com,381-4772246-5843084,2023-11-16T13:45:53Z,Not Applicable,USD,70.91,4.96,0,0,75.87,70.91,4.96,B07H1RNMXC,New,1,Discover - 3319,Closed,Shipped,2023-11-20T13:45:53.000Z,next-1dc,Alex Johnson 4521 MAPLE RIDGE DR SPRINGFIELD IL 62704-1832 United States,Alex Johnson 4521 MAPLE RIDGE DR SPRINGFIELD IL 62704-1832 United States,AMZN_US(TBA955420943940),Tile Mate Bluetooth Tracker 4-Pack,Not Available,Not Available,Not Available,Not Available
Amazon.com,878-8404902-4666525,2023-11-15T18:47:49Z,Not Applicable,USD,38.54,2.7,0,0,41.24,38.54,2.7,B07YFF3J3K,New,1,Discover - 3319,Closed,Shipped,2023-11-19T18:47:49.000Z,next-1dc,Morgan Lee 88 BIRCHWOOD LN APT 3B DENVER CO 80203-5541 United States,Morgan Lee 88 BIRCHWOOD LN APT 3B DENVER CO 80203-5541 United States,AMZN_US(TBA568107522363),Crest 3D Whitestrips Professional Effects 20 Treatments,Not Available,Not Available,Not Available,Not Available
Amazon.com,986-2969410-4975295,2023-11-04T23:53:41Z,Not Applicable,USD,40.74,2.85,0,0,87.18,81.48,5.7,B08FT5QJKL,New,2,Visa - 4821,Closed,Shipped,2023-11-06T23:53:41.000Z,std-n-us,Jordan Kim 5 HARBOR VIEW RD SEATTLE WA 98101-4411 United States,Jordan Kim 5 HARBOR VIEW RD SEATTLE WA 98101-4411 United States,AMZN_US(TBA989959650135),Hydro Flask 32 oz Wide Mouth Bottle,Not Available,Not Available,Not Available,Not Available
Amazon.com,683-6885707-9930189,2023-11-24T18:44:22Z,Not Applicable,USD,23.52,1.65,0,0,25.17,23.52,1.65,B07B4Q5796,New,1,Visa - 7743,Closed,Shipped,2023-11-29T18:44:22.000Z,next-1dc,Jordan Kim 5 HARBOR VIEW RD SEATTLE WA 98101-4411 United States,Jordan Kim 5 HARBOR VIEW RD SEATTLE WA 98101-4411 United States,AMZN_US(TBA754042279961),Etekcity Digital Body Weight Bathroom Scale,Not Available,Not Available,Not Available,Not Available
Amazon.com,868-7905438-1994652,2023-11-18T05:20:45Z,Not Applicable,USD,49.02,3.43,0,0,52.45,49.02,3.43,B08FT5QJKL,New,1,Visa - 4821,Closed,Shipped,2023-11-21T05:20:45.000Z,std-us,Chris Taylor 1002 SUNSET BLVD AUSTIN TX 78701-2200 United States,Chris Taylor 1002 SUNSET BLVD AUSTIN TX 78701-2200 United States,AMZN_US(TBA404910406605),Hydro Flask 32 oz Wide Mouth Bottle,Not Available,Not Available,Not Available,Not Available
Amazon.com,601-3385244-5508325,2023-11-28T20:08:44Z,Not Applicable,USD,53.03,3.71,0,0,56.74,53.03,3.71,B09B8YWXDF,New,1,Gift Certificate/Card and Visa - 4821,Closed,Shipped,2023-11-30T20:08:44.000Z,std-us-5,Jordan Kim 5 HARBOR VIEW RD SEATTLE WA 98101-4411 United States,Jordan Kim 5 HARBOR VIEW RD SEATTLE WA 98101-4411 United States,AMZN_US(TBA557962968917),Fire TV Stick 4K Max Streaming Device,Not Available,Not Available,Not Available,Not Available
Amazon.com,435-1041491-2562657,2023-11-13T14:04:40Z,Not Applicable,USD,323.01,22.61,0,0,345.62,323.01,22.61,B09WB9VDQ8,New,1,AmericanExpress - 2084,Cancelled,Not Available,Not Available,std-n-us,Alex Johnson 4521 MAPLE RIDGE DR SPRINGFIELD IL 62704-1832 United States,Alex Johnson 4521 MAPLE RIDGE DR SPRINGFIELD IL 62704-1832 United States,Not Available,VIZIO 55-Inch V-Series 4K UHD Smart TV,Not Available,Not Available,Not Available,Not Available
Amazon.com,374-6416778-5757902,2023-11-24T14:40:42Z,Not Applicable,USD,25.16,1.76,0,0,26.92,25.16,1.76,B07QBP9X8F,New,1,Visa - 7743,Closed,Shipped,2023-11-27T14:40:42.000Z,std-n-us,Morgan Lee 88 BIRCHWOOD LN APT 3B DENVER CO 80203-5541 United States,Morgan Lee 88 BIRCHWOOD LN APT 3B DENVER CO 80203-5541 United States,AMZN_US(TBA702746068790),Amazon Smart Plug Alexa-Compatible,Not Available,Not Available,Not Available,Not Available
Amazon.com,116-3084353-3650523,2023-11-19T04:36:54Z,Not Applicable,USD,13.46,0.94,0,0,14.4,13.46,0.94,B0B4MWY89V,New,1,Gift Certificate/Card and Visa - 4821,Closed,Shipped,2023-11-23T04:36:54.000Z,std-n-us,Alex Johnson 4521 MAPLE RIDGE DR SPRINGFIELD IL 62704-1832 United States,Alex Johnson 4521 MAPLE RIDGE DR SPRINGFIELD IL 62704-1832 United States,AMZN_US(TBA600111515066),Dash Mini Waffle Maker,Not Available,Not Available,Not Available,Not Available
Amazon.com,356-2382787-7238503,2023-11-01T13:12:44Z,Not Applicable,USD,326.12,22.83,0,0,348.95,326.12,22.83,B09BCV7D4M,New,1,Visa - 4821,Cancelled,Not Available,Not Available,second,Alex Johnson 4521 MAPLE RIDGE DR SPRINGFIELD IL 62704-1832 United States,Alex Johnson 4521 MAPLE RIDGE DR SPRINGFIELD IL 62704-1832 United States,Not Available,iRobot Roomba i3 EVO Wi-Fi Connected Robot Vacuum,Not Available,Not Available,Not Available,Not Available
Amazon.com,101-4580613-8999489,2023-11-22T20:10:03Z,Not Applicable,USD,23.91,1.67,0,0,25.58,23.91,1.67,B07B4Q5796,New,1,Visa - 4821,Closed,Shipped,2023-11-26T20:10:03.000Z,rush,Chris Taylor 1002 SUNSET BLVD AUSTIN TX 78701-2200 United States,Chris Taylor 1002 SUNSET BLVD AUSTIN TX 78701-2200 United States,AMZN_US(TBA242068665054),Etekcity Digital Body Weight Bathroom Scale,Not Available,Not Available,Not Available,Not Available
Amazon.com,589-2188301-4841091,2023-12-19T07:33:43Z,Not Applicable,USD,48.43,3.39,0,0,51.82,48.43,3.39,B08N5WRWNW,New,1,AmericanExpress - 2084,Closed,Shipped,2023-12-23T07:33:43.000Z,std-us,Jordan Kim 5 HARBOR VIEW RD SEATTLE WA 98101-4411 United States,Jordan Kim 5 HARBOR VIEW RD SEATTLE WA 98101-4411 United States,AMZN_US(TBA196134553334),Echo Dot (4th Gen) Smart Speaker with Alexa,Not Available,Not Available,Not Available,Not Available
Amazon.com,170-9900451-1142182,2023-12-24T03:06:20Z,Not Applicable,USD,341.78,23.92,0,0,365.7,341.78,23.92,B09BCV7D4M,New,1,Visa - 7743,Closed,Shipped,2023-12-27T03:06:20.000Z,std-us,Jordan Kim 5 HARBOR VIEW RD SEATTLE WA 98101-4411 United States,Jordan Kim 5 HARBOR VIEW RD SEATTLE WA 98101-4411 United States,AMZN_US(TBA815585872304),iRobot Roomba i3 EVO Wi-Fi Connected Robot Vacuum,Not Available,Not Available,Not Available,Not Available
Amazon.com,202-3349030-3066235,2023-12-06T14:22:46Z,Not Applicable,USD,24.92,1.74,0,0,26.66,24.92,1.74,B07B4Q5796,New,1,Visa - 7743,Closed,Shipped,2023-12-08T14:22:46.000Z,rush,Morgan Lee 88 BIRCHWOOD LN APT 3B DENVER CO 80203-5541 United States,Morgan Lee 88 BIRCHWOOD LN APT 3B DENVER CO 80203-5541 United States,AMZN_US(TBA901396117733),Etekcity Digital Body Weight Bathroom Scale,Not Available,Not Available,Not Available,Not Available
Amazon.com,897-1450038-6060836,2023-12-13T11:27:20Z,Not Applicable,USD,50.42,3.53,0,0,53.95,50.42,3.53,B09B8YWXDF,New,1,Gift Certificate/Card and Visa - 4821,Closed,Shipped,2023-12-15T11:27:20.000Z,no-rush-delivery,Morgan Lee 88 BIRCHWOOD LN APT 3B DENVER CO 80203-5541 United States,Morgan Lee 88 BIRCHWOOD LN APT 3B DENVER CO 80203-5541 United States,AMZN_US(TBA667818065717),Fire TV Stick 4K Max Streaming Device,Not Available,Not Available,Not Available,Not Available
Amazon.com,215-5044680-9381604,2023-12-20T16:12:47Z,Not Applicable,USD,47.5,3.33,0,0,50.83,47.5,3.33,B08FT5QJKL,New,1,AmericanExpress - 2084,Closed,Shipped,2023-12-24T16:12:47.000Z,std-us-5,Alex Johnson 4521 MAPLE RIDGE DR SPRINGFIELD IL 62704-1832 United States,Alex Johnson 4521 MAPLE RIDGE DR SPRINGFIELD IL 62704-1832 United States,AMZN_US(TBA755575571743),Hydro Flask 32 oz Wide Mouth Bottle,Not Available,Not Available,Not Available,Not Available
Amazon.com,881-8902314-2224599,2023-12-03T16:56:00Z,Not Applicable,USD,53.75,3.76,0,0,57.51,53.75,3.76,B08HMWZBP5,New,1,Discover - 3319,Closed,Shipped,2023-12-06T16:56:00.000Z,std-us,Morgan Lee 88 BIRCHWOOD LN APT 3B DENVER CO 80203-5541 United States,Morgan Lee 88 BIRCHWOOD LN APT 3B DENVER CO 80203-5541 United States,AMZN_US(TBA744316774824),KitchenAid 5-Speed Ultra Power Hand Mixer,Not Available,Not Available,Not Available,Not Available
Amazon.com,533-7749095-2382909,2023-12-03T00:16:13Z,Not Applicable,USD,58.17,4.07,0,0,62.24,58.17,4.07,B08HMWZBP5,New,1,Gift Certificate/Card and Visa - 4821,Closed,Shipped,2023-12-04T00:16:13.000Z,std-us-5,Chris Taylor 1002 SUNSET BLVD AUSTIN TX 78701-2200 United States,Chris Taylor 1002 SUNSET BLVD AUSTIN TX 78701-2200 United States,AMZN_US(TBA691161606249),KitchenAid 5-Speed Ultra Power Hand Mixer,Not Available,Not Available,Not Available,Not Available
Amazon.com,500-2109227-6203780,2023-12-18T19:09:17Z,Not Applicable,USD,48.73,3.41,0,0,52.14,48.73,3.41,B08FT5QJKL,New,1,Gift Certificate/Card,Cancelled,Not Available,Not Available,second,Alex Johnson 4521 MAPLE RIDGE DR SPRINGFIELD IL 62704-1832 United States,Alex Johnson 4521 MAPLE RIDGE DR SPRINGFIELD IL 62704-1832 United States,Not Available,Hydro Flask 32 oz Wide Mouth Bottle,Not Available,Not Available,Not Available,Not Available
Amazon.com,416-3946849-3003921,2023-12-23T13:46:54Z,Not Applicable,USD,15.72,1.1,0,0,16.82,15.72,1.1,B07XJ8C8F7,New,1,Gift Certificate/Card,Closed,Shipped,2023-12-25T13:46:54.000Z,next-1dc,Morgan Lee 88 BIRCHWOOD LN APT 3B DENVER CO 80203-5541 United States,Morgan Lee 88 BIRCHWOOD LN APT 3B DENVER CO 80203-5541 United States,AMZN_US(TBA877443476215),AmazonBasics AA Performance Alkaline Batteries 48-Pack,Not Available,Not Available,Not Available,Not Available
Amazon.com,867-5509119-2980663,2023-12-05T22:00:10Z,Not Applicable,USD,147.91,10.35,0,0,158.26,147.91,10.35,B0BSHF7WHW,New,1,Discover - 3319,Closed,Shipped,2023-12-09T22:00:10.000Z,std-us,Alex Johnson 4521 MAPLE RIDGE DR SPRINGFIELD IL 62704-1832 United States,Alex Johnson 4521 MAPLE RIDGE DR SPRINGFIELD IL 62704-1832 United States,AMZN_US(TBA465198304316),Kindle Paperwhite 11th Generation 8GB,Not Available,Not Available,Not Available,Not Available
Amazon.com,156-9382064-3799805,2023-12-26T13:17:33Z,Not Applicable,USD,223.36,15.64,0,0,239.0,223.36,15.64,B07ZPKN6YR,New,1,Gift Certificate/Card,Closed,Shipped,2023-12-27T13:17:33.000Z,second,Morgan Lee 88 BIRCHWOOD LN APT 3B DENVER CO 80203-5541 United States,Morgan Lee 88 BIRCHWOOD LN APT 3B DENVER CO 80203-5541 United States,AMZN_US(TBA273377898839),LEGO Creator Expert Assembly Square 4002016,Not Available,Not Available,Not Available,Not Available
Amazon.com,320-6499465-3488460,2024-01-07T14:19:29Z,Not Applicable,USD,23.28,1.63,0,0,24.91,23.28,1.63,B07QBP9X8F,New,1,Gift Certificate/Card and Visa - 4821,Closed,Shipped,2024-01-10T14:19:29.000Z,next-1dc,Jordan Kim 5 HARBOR VIEW RD SEATTLE WA 98101-4411 United States,Jordan Kim 5 HARBOR VIEW RD SEATTLE WA 98101-4411 United States,AMZN_US(TBA882075804310),Amazon Smart Plug Alexa-Compatible,Not Available,Not Available,Not Available,Not Available
Amazon.com,196-8751799-2709721,2024-01-08T11:25:32Z,Not Applicable,USD,37.24,2.61,0,0,39.85,37.24,2.61,B09DFCB66P,New,1,AmericanExpress - 2084,Closed,Shipped,2024-01-09T11:25:32.000Z,expd-consolidated-us,Morgan Lee 88 BIRCHWOOD LN APT 3B DENVER CO 80203-5541 United States,Morgan Lee 88 BIRCHWOOD LN APT 3B DENVER CO 80203-5541 United States,AMZN_US(TBA975331071338),Stanley Quencher H2.0 FlowState Tumbler 40oz,Not Available,Not Available,Not Available,Not Available
Amazon.com,932-2258076-1365746,2024-01-05T03:00:03Z,Not Applicable,USD,58.8,4.12,0,0,62.92,58.8,4.12,B01NAWKBH0,New,1,Visa - 4821,Closed,Shipped,2024-01-07T03:00:03.000Z,no-rush-delivery,Chris Taylor 1002 SUNSET BLVD AUSTIN TX 78701-2200 United States,Chris Taylor 1002 SUNSET BLVD AUSTIN TX 78701-2200 United States,AMZN_US(TBA173002252450),Logitech MX Master 2S Wireless Mouse,Not Available,Not Available,Not Available,Not Available
Amazon.com,272-8267158-7626978,2024-01-07T20:28:51Z,Not Applicable,USD,15.91,1.11,0,0,34.04,31.82,2.22,B09KZ6TBNY,New,2,AmericanExpress - 2084,Closed,Shipped,2024-01-09T20:28:51.000Z,next-1dc,Alex Johnson 4521 MAPLE RIDGE DR SPRINGFIELD IL 62704-1832 United States,Alex Johnson 4521 MAPLE RIDGE DR SPRINGFIELD IL 62704-1832 United States,AMZN_US(TBA132195617724),iHealth COVID-19 Antigen Rapid Test 2-Pack,Not Available,Not Available,Not Available,Not Available
Amazon.com,762-5951043-9370012,2024-01-13T21:27:11Z,Not Applicable,USD,42.97,3.01,0,0,91.96,85.94,6.02,B09JBCSC7H,New,2,Visa - 4821,Closed,Shipped,2024-01-16T21:27:11.000Z,expd-consolidated-us,Alex Johnson 4521 MAPLE RIDGE DR SPRINGFIELD IL 62704-1832 United States,Alex Johnson 4521 MAPLE RIDGE DR SPRINGFIELD IL 62704-1832 United States,AMZN_US(TBA626351199913),Massage Gun Deep Tissue Percussion Back Massager,Not Available,Not Available,Not Available,Not Available
Amazon.com,491-7024901-9047769,2024-02-02T02:17:24Z,Not Applicable,USD,107.64,7.53,0,0,115.17,107.64,7.53,B07VGRJDFY,New,1,Gift Certificate/Card,Closed,Shipped,2024-02-04T02:17:24.000Z,next-1dc,Chris Taylor 1002 SUNSET BLVD AUSTIN TX 78701-2200 United States,Chris Taylor 1002 SUNSET BLVD AUSTIN TX 78701-2200 United States,AMZN_US(TBA961332145358),Ninja AF101 Air Fryer 4 Qt,Not Available,Not Available,Not Available,Not Available
Amazon.com,159-8913550-9882399,2024-02-16T11:58:36Z,Not Applicable,USD,261.13,18.28,0,0,279.41,261.13,18.28,B07PXGQC1Q,New,1,Visa - 4821,Closed,Shipped,2024-02-21T11:58:36.000Z,no-rush-delivery,Alex Johnson 4521 MAPLE RIDGE DR SPRINGFIELD IL 62704-1832 United States,Alex Johnson 4521 MAPLE RIDGE DR SPRINGFIELD IL 62704-1832 United States,AMZN_US(TBA943348752593),Bose QuietComfort 35 II Wireless Headphones,Not Available,Not Available,Not Available,Not Available
